id,zip,gender,birth_year,birth_month,edu_level,inc_level,agegp,zip_str,city,edu_year,income,ln_income,male,female,entry_year,mean_edu_year,size
526205,彰化縣二林鎮,男性,55,9,國(初)中,不知道,40-49歲,彰化縣二林鎮,彰化縣,9,,,1,0,68,12.34375,33
413123,台中市霧峰區,女性,56,8,高職(續答6a1),跳答,40-49歲,台中市霧峰區,台中市,12,,,0,1,68,12.34375,33
821201,高雄市路竹區,男性,55,12,技術學院、科大(續答6a2),不知道,40-49歲,高雄市路竹區,高雄市,18,,,1,0,68,12.34375,33
813122,高雄市左營區,女性,55,9,高職(續答6a1),2-3萬元以下,40-49歲,高雄市左營區,高雄市,12,25000,10.126631,0,1,68,12.34375,33
114230,台北市內湖區,女性,55,12,三專,10-11萬元以下,40-49歲,台北市內湖區,台北市,15,105000,11.561716,0,1,68,12.34375,33
717116,台南市仁德區,男性,56,2,高中(續答6a1),5-6萬元以下,40-49歲,台南市仁德區,台南市,12,55000,10.915089,1,0,68,12.34375,33
330132,桃園市桃園區,女性,55,12,國(初)中,3-4萬元以下,40-49歲,桃園市桃園區,桃園市,9,35000,10.463103,0,1,68,12.34375,33
551115,南投縣名間鄉,男性,55,12,高職(續答6a1),3-4萬元以下,40-49歲,南投縣名間鄉,南投縣,12,35000,10.463103,1,0,68,12.34375,33
231101,新北市新店區,男性,56,1,高中(續答6a1),1-2萬元以下,40-49歲,新北市新店區,新北市,12,15000,9.6158056,1,0,68,12.34375,33
114204,台北市內湖區,女性,56,4,二專,2-3萬元以下,40-49歲,台北市內湖區,台北市,14,25000,10.126631,0,1,68,12.34375,33
820208,高雄市岡山區,男性,56,5,高職(續答6a1),10-11萬元以下,40-49歲,高雄市岡山區,高雄市,12,105000,11.561716,1,0,68,12.34375,33
412108,台中市大里區,男性,56,6,二專,5-6萬元以下,40-49歲,台中市大里區,台中市,14,55000,10.915089,1,0,68,12.34375,33
702110,台南市南區,女性,55,12,大學(續答6a2),5-6萬元以下,40-49歲,台南市南區,台南市,16,55000,10.915089,0,1,68,12.34375,33
111112,台北市士林區,男性,56,8,高職(續答6a1),4-5萬元以下,40-49歲,台北市士林區,台北市,12,45000,10.714417,1,0,68,12.34375,33
236222,新北市土城區,男性,56,6,高職(續答6a1),5-6萬元以下,40-49歲,新北市土城區,新北市,12,55000,10.915089,1,0,68,12.34375,33
206115,基隆市七堵區,男性,55,9,高職(續答6a1),6-7萬元以下,40-49歲,基隆市七堵區,基隆市,12,65000,11.082143,1,0,68,12.34375,33
222219,新北市深坑區,男性,56,2,大學(續答6a2),9-10萬元以下,40-49歲,新北市深坑區,新北市,16,95000,11.461632,1,0,68,12.34375,33
981106,花蓮縣玉里鎮,女性,55,11,小學,1萬元以下,40-49歲,花蓮縣玉里鎮,花蓮縣,6,5000,8.5171928,0,1,68,12.34375,33
414204,台中市烏日區,男性,56,6,士官學校,6-7萬元以下,40-49歲,台中市烏日區,台中市,,65000,11.082143,1,0,68,12.34375,33
702118,台南市南區,女性,56,5,五專,2-3萬元以下,40-49歲,台南市南區,台南市,14,25000,10.126631,0,1,68,12.34375,33
946202,屏東縣恆春鎮,男性,56,7,國(初)中,2-3萬元以下,40-49歲,屏東縣恆春鎮,屏東縣,9,25000,10.126631,1,0,68,12.34375,33
206212,基隆市七堵區,男性,56,3,高中(續答6a1),拒答,40-49歲,基隆市七堵區,基隆市,12,,,1,0,68,12.34375,33
503209,彰化縣花壇鄉,男性,56,5,高職(續答6a1),3-4萬元以下,40-49歲,彰化縣花壇鄉,彰化縣,12,35000,10.463103,1,0,68,12.34375,33
407203,台中市西屯區,女性,56,4,碩士(續答6a2),7-8萬元以下,40-49歲,台中市西屯區,台中市,18,75000,11.225244,0,1,68,12.34375,33
300203,新竹市,女性,55,9,高職(續答6a1),3-4萬元以下,40-49歲,新竹市,新竹市,12,35000,10.463103,0,1,68,12.34375,33
813120,高雄市左營區,男性,55,10,高職(續答6a1),2-3萬元以下,40-49歲,高雄市左營區,高雄市,12,25000,10.126631,1,0,68,12.34375,33
702116,台南市南區,女性,55,12,五專,1-2萬元以下,40-49歲,台南市南區,台南市,14,15000,9.6158056,0,1,68,12.34375,33
302114,新竹縣竹北市,男性,55,9,國(初)中,4-5萬元以下,40-49歲,新竹縣竹北市,新竹縣,9,45000,10.714417,1,0,68,12.34375,33
106204,台北市大安區,男性,56,1,二專,4-5萬元以下,40-49歲,台北市大安區,台北市,14,45000,10.714417,1,0,68,12.34375,33
412129,台中市大里區,女性,56,2,二專,2-3萬元以下,40-49歲,台中市大里區,台中市,14,25000,10.126631,0,1,68,12.34375,33
931105,屏東縣佳冬鄉,男性,56,6,高中(續答6a1),10-11萬元以下,40-49歲,屏東縣佳冬鄉,屏東縣,12,105000,11.561716,1,0,68,12.34375,33
333128,桃園市龜山區,男性,56,3,高職(續答6a1),3-4萬元以下,40-49歲,桃園市龜山區,桃園市,12,35000,10.463103,1,0,68,12.34375,33
702122,台南市南區,男性,56,9,軍警專科班,2-3萬元以下,40-49歲,台南市南區,台南市,,25000,10.126631,1,0,69,12.585366,42
651112,雲林縣北港鎮,女性,57,1,高職(續答6a1),4-5萬元以下,40-49歲,雲林縣北港鎮,雲林縣,12,45000,10.714417,0,1,69,12.585366,42
551105,南投縣名間鄉,女性,57,2,五專,3-4萬元以下,40-49歲,南投縣名間鄉,南投縣,14,35000,10.463103,0,1,69,12.585366,42
328119,桃園市觀音區,男性,56,10,高職(續答6a1),跳答,40-49歲,桃園市觀音區,桃園市,12,,,1,0,69,12.585366,42
551204,南投縣名間鄉,女性,57,1,高職(續答6a1),跳答,40-49歲,南投縣名間鄉,南投縣,12,,,0,1,69,12.585366,42
106115,台北市大安區,女性,57,3,二專,9-10萬元以下,40-49歲,台北市大安區,台北市,14,95000,11.461632,0,1,69,12.585366,42
300139,新竹市,女性,57,5,高中(續答6a1),拒答,40-49歲,新竹市,新竹市,12,,,0,1,69,12.585366,42
231217,新北市新店區,女性,57,5,二專,3-4萬元以下,40-49歲,新北市新店區,新北市,14,35000,10.463103,0,1,69,12.585366,42
324125,桃園市平鎮區,男性,57,3,三專,7-8萬元以下,40-49歲,桃園市平鎮區,桃園市,15,75000,11.225244,1,0,69,12.585366,42
244127,新北市林口區,女性,57,1,國(初)中,1-2萬元以下,40-49歲,新北市林口區,新北市,9,15000,9.6158056,0,1,69,12.585366,42
330115,桃園市桃園區,女性,57,3,二專,3-4萬元以下,40-49歲,桃園市桃園區,桃園市,14,35000,10.463103,0,1,69,12.585366,42
114201,台北市內湖區,女性,56,12,國(初)中,跳答,40-49歲,台北市內湖區,台北市,9,,,0,1,69,12.585366,42
235217,新北市中和區,男性,56,9,二專,1萬元以下,40-49歲,新北市中和區,新北市,14,5000,8.5171928,1,0,69,12.585366,42
413212,台中市霧峰區,女性,57,1,高職(續答6a1),2-3萬元以下,40-49歲,台中市霧峰區,台中市,12,25000,10.126631,0,1,69,12.585366,42
830114,高雄市鳳山區,女性,57,3,國(初)中,跳答,40-49歲,高雄市鳳山區,高雄市,9,,,0,1,69,12.585366,42
510106,彰化縣員林鎮,女性,57,7,五專,5-6萬元以下,40-49歲,彰化縣員林鎮,彰化縣,14,55000,10.915089,0,1,69,12.585366,42
269106,宜蘭縣冬山鄉,女性,57,7,高職(續答6a1),拒答,40-49歲,宜蘭縣冬山鄉,宜蘭縣,12,,,0,1,69,12.585366,42
604216,嘉義縣竹崎鄉,女性,57,2,高職(續答6a1),2-3萬元以下,40-49歲,嘉義縣竹崎鄉,嘉義縣,12,25000,10.126631,0,1,69,12.585366,42
811209,高雄市楠梓區,女性,57,8,三專,跳答,40-49歲,高雄市楠梓區,高雄市,15,,,0,1,69,12.585366,42
237108,新北市三峽區,男性,56,10,技術學院、科大(續答6a2),5-6萬元以下,40-49歲,新北市三峽區,新北市,18,55000,10.915089,1,0,69,12.585366,42
702223,台南市南區,女性,57,7,高職(續答6a1),2-3萬元以下,40-49歲,台南市南區,台南市,12,25000,10.126631,0,1,69,12.585366,42
241209,新北市三重區,男性,56,9,綜合高中(續答6a1),4-5萬元以下,40-49歲,新北市三重區,新北市,12,45000,10.714417,1,0,69,12.585366,42
821115,高雄市路竹區,女性,57,7,二專,無收入,40-49歲,高雄市路竹區,高雄市,14,0,0,0,1,69,12.585366,42
820204,高雄市岡山區,男性,56,11,高職(續答6a1),9-10萬元以下,40-49歲,高雄市岡山區,高雄市,12,95000,11.461632,1,0,69,12.585366,42
328122,桃園市觀音區,男性,57,8,高職(續答6a1),4-5萬元以下,40-49歲,桃園市觀音區,桃園市,12,45000,10.714417,1,0,69,12.585366,42
207120,新北市萬里區,男性,56,9,高職(續答6a1),無收入,40-49歲,新北市萬里區,新北市,12,0,0,1,0,69,12.585366,42
206201,基隆市七堵區,男性,57,5,二專,6-7萬元以下,40-49歲,基隆市七堵區,基隆市,14,65000,11.082143,1,0,69,12.585366,42
111229,台北市士林區,男性,56,12,五專,3-4萬元以下,40-49歲,台北市士林區,台北市,14,35000,10.463103,1,0,69,12.585366,42
717112,台南市仁德區,男性,57,3,技術學院、科大(續答6a2),5-6萬元以下,40-49歲,台南市仁德區,台南市,18,55000,10.915089,1,0,69,12.585366,42
407129,台中市西屯區,女性,57,3,高職(續答6a1),跳答,40-49歲,台中市西屯區,台中市,12,,,0,1,69,12.585366,42
407109,台中市西屯區,女性,57,3,碩士(續答6a2),5-6萬元以下,40-49歲,台中市西屯區,台中市,18,55000,10.915089,0,1,69,12.585366,42
701125,台南市東區,女性,57,3,高職(續答6a1),5-6萬元以下,40-49歲,台南市東區,台南市,12,55000,10.915089,0,1,69,12.585366,42
330107,桃園市桃園區,男性,56,9,國(初)中,9-10萬元以下,40-49歲,桃園市桃園區,桃園市,9,95000,11.461632,1,0,69,12.585366,42
510120,彰化縣員林鎮,女性,57,8,高職(續答6a1),2-3萬元以下,40-49歲,彰化縣員林鎮,彰化縣,12,25000,10.126631,0,1,69,12.585366,42
302116,新竹縣竹北市,男性,57,8,國(初)中,4-5萬元以下,40-49歲,新竹縣竹北市,新竹縣,9,45000,10.714417,1,0,69,12.585366,42
206133,基隆市七堵區,男性,57,2,高職(續答6a1),3-4萬元以下,40-49歲,基隆市七堵區,基隆市,12,35000,10.463103,1,0,69,12.585366,42
813219,高雄市左營區,男性,56,9,國(初)中,跳答,40-49歲,高雄市左營區,高雄市,9,,,1,0,69,12.585366,42
412222,台中市大里區,男性,57,8,碩士(續答6a2),8-9萬元以下,40-49歲,台中市大里區,台中市,18,85000,11.350407,1,0,69,12.585366,42
523210,彰化縣埤頭鄉,女性,57,1,國(初)中,1-2萬元以下,40-49歲,彰化縣埤頭鄉,彰化縣,9,15000,9.6158056,0,1,69,12.585366,42
220205,新北市板橋區,女性,57,3,國(初)中,1萬元以下,40-49歲,新北市板橋區,新北市,9,5000,8.5171928,0,1,69,12.585366,42
830216,高雄市鳳山區,女性,57,6,高職(續答6a1),跳答,40-49歲,高雄市鳳山區,高雄市,12,,,0,1,69,12.585366,42
801126,高雄市前金區,女性,57,6,高中(續答6a1),拒答,40-49歲,高雄市前金區,高雄市,12,,,0,1,69,12.585366,42
300124,新竹市,女性,58,3,空中大學,5-6萬元以下,40-49歲,新竹市,新竹市,,55000,10.915089,0,1,70,13.256411,41
702210,台南市南區,男性,57,11,高中(續答6a1),5-6萬元以下,40-49歲,台南市南區,台南市,12,55000,10.915089,1,0,70,13.256411,41
106132,台北市大安區,女性,58,7,大學(續答6a2),6-7萬元以下,40-49歲,台北市大安區,台北市,16,65000,11.082143,0,1,70,13.256411,41
360225,苗栗縣苗栗市,女性,58,3,國(初)中,2-3萬元以下,40-49歲,苗栗縣苗栗市,苗栗縣,9,25000,10.126631,0,1,70,13.256411,41
300242,新竹市,女性,58,6,二專,4-5萬元以下,40-49歲,新竹市,新竹市,14,45000,10.714417,0,1,70,13.256411,41
300113,新竹市,男性,57,10,二專,4-5萬元以下,40-49歲,新竹市,新竹市,14,45000,10.714417,1,0,70,13.256411,41
722203,台南市佳里區,女性,57,12,高職(續答6a1),跳答,40-49歲,台南市佳里區,台南市,12,,,0,1,70,13.256411,41
114208,台北市內湖區,女性,57,9,大學(續答6a2),跳答,40-49歲,台北市內湖區,台北市,16,,,0,1,70,13.256411,41
510230,彰化縣員林鎮,男性,58,6,高職(續答6a1),2-3萬元以下,40-49歲,彰化縣員林鎮,彰化縣,12,25000,10.126631,1,0,70,13.256411,41
326205,桃園市楊梅區,女性,58,7,碩士(續答6a2),2-3萬元以下,40-49歲,桃園市楊梅區,桃園市,18,25000,10.126631,0,1,70,13.256411,41
222210,新北市深坑區,男性,58,1,國(初)中,4-5萬元以下,40-49歲,新北市深坑區,新北市,9,45000,10.714417,1,0,70,13.256411,41
269104,宜蘭縣冬山鄉,男性,57,10,國(初)中,3-4萬元以下,40-49歲,宜蘭縣冬山鄉,宜蘭縣,9,35000,10.463103,1,0,70,13.256411,41
813102,高雄市左營區,男性,58,8,高職(續答6a1),5-6萬元以下,40-49歲,高雄市左營區,高雄市,12,55000,10.915089,1,0,70,13.256411,41
412110,台中市大里區,女性,58,2,國(初)中,3-4萬元以下,40-49歲,台中市大里區,台中市,9,35000,10.463103,0,1,70,13.256411,41
328211,桃園市觀音區,女性,57,12,高職(續答6a1),2-3萬元以下,40-49歲,桃園市觀音區,桃園市,12,25000,10.126631,0,1,70,13.256411,41
830208,高雄市鳳山區,男性,57,11,大學(續答6a2),3-4萬元以下,40-49歲,高雄市鳳山區,高雄市,16,35000,10.463103,1,0,70,13.256411,41
413107,台中市霧峰區,男性,58,7,高職(續答6a1),2-3萬元以下,40-49歲,台中市霧峰區,台中市,12,25000,10.126631,1,0,70,13.256411,41
237224,新北市三峽區,男性,58,8,高職(續答6a1),5-6萬元以下,40-49歲,新北市三峽區,新北市,12,55000,10.915089,1,0,70,13.256411,41
604203,嘉義縣竹崎鄉,女性,58,3,高職(續答6a1),2-3萬元以下,40-49歲,嘉義縣竹崎鄉,嘉義縣,12,25000,10.126631,0,1,70,13.256411,41
412116,台中市大里區,女性,58,2,大學(續答6a2),5-6萬元以下,40-49歲,台中市大里區,台中市,16,55000,10.915089,0,1,70,13.256411,41
523216,彰化縣埤頭鄉,男性,58,2,高職(續答6a1),3-4萬元以下,40-49歲,彰化縣埤頭鄉,彰化縣,12,35000,10.463103,1,0,70,13.256411,41
222129,新北市深坑區,男性,57,11,高職(續答6a1),5-6萬元以下,40-49歲,新北市深坑區,新北市,12,55000,10.915089,1,0,70,13.256411,41
811118,高雄市楠梓區,女性,57,9,高職(續答6a1),2-3萬元以下,40-49歲,高雄市楠梓區,高雄市,12,25000,10.126631,0,1,70,13.256411,41
110106,台北市信義區,男性,58,8,博士(續答6a2),14-15萬元以下,40-49歲,台北市信義區,台北市,23,145000,11.884489,1,0,70,13.256411,41
112121,台北市北投區,男性,58,1,綜合高中(續答6a1),跳答,40-49歲,台北市北投區,台北市,12,,,1,0,70,13.256411,41
406217,台中市北屯區,男性,58,7,軍警專科班,跳答,40-49歲,台中市北屯區,台中市,,,,1,0,70,13.256411,41
702113,台南市南區,男性,57,11,高中(續答6a1),4-5萬元以下,40-49歲,台南市南區,台南市,12,45000,10.714417,1,0,70,13.256411,41
231119,新北市新店區,男性,58,1,博士(續答6a2),7-8萬元以下,40-49歲,新北市新店區,新北市,23,75000,11.225244,1,0,70,13.256411,41
242227,新北市新莊區,女性,58,3,高職(續答6a1),跳答,40-49歲,新北市新莊區,新北市,12,,,0,1,70,13.256411,41
242130,新北市新莊區,女性,58,6,碩士(續答6a2),5-6萬元以下,40-49歲,新北市新莊區,新北市,18,55000,10.915089,0,1,70,13.256411,41
931124,屏東縣佳冬鄉,男性,58,1,高職(續答6a1),跳答,40-49歲,屏東縣佳冬鄉,屏東縣,12,,,1,0,70,13.256411,41
820209,高雄市岡山區,女性,58,1,技術學院、科大(續答6a2),跳答,40-49歲,高雄市岡山區,高雄市,18,,,0,1,70,13.256411,41
722106,台南市佳里區,男性,58,7,高職(續答6a1),跳答,40-49歲,台南市佳里區,台南市,12,,,1,0,70,13.256411,41
244130,新北市林口區,男性,58,1,國(初)中,5-6萬元以下,40-49歲,新北市林口區,新北市,9,55000,10.915089,1,0,70,13.256411,41
103236,台北市大同區,男性,57,10,二專,20-30萬元以下,40-49歲,台北市大同區,台北市,14,250000,12.429216,1,0,70,13.256411,41
333113,桃園市龜山區,女性,57,12,二專,3-4萬元以下,40-49歲,桃園市龜山區,桃園市,14,35000,10.463103,0,1,70,13.256411,41
330118,桃園市桃園區,女性,58,5,高職(續答6a1),無收入,40-49歲,桃園市桃園區,桃園市,12,0,0,0,1,70,13.256411,41
433219,台中市沙鹿區,女性,58,4,高職(續答6a1),1萬元以下,40-49歲,台中市沙鹿區,台中市,12,5000,8.5171928,0,1,70,13.256411,41
946206,屏東縣恆春鎮,男性,58,1,國(初)中,2-3萬元以下,40-49歲,屏東縣恆春鎮,屏東縣,9,25000,10.126631,1,0,70,13.256411,41
328212,桃園市觀音區,女性,58,1,國(初)中,跳答,40-49歲,桃園市觀音區,桃園市,9,,,0,1,70,13.256411,41
330233,桃園市桃園區,女性,58,8,碩士(續答6a2),5-6萬元以下,40-49歲,桃園市桃園區,桃園市,18,55000,10.915089,0,1,70,13.256411,41
231135,新北市新店區,男性,58,11,二專,3-4萬元以下,40-49歲,新北市新店區,新北市,14,35000,10.463103,1,0,71,13.333333,36
112215,台北市北投區,女性,59,7,大學(續答6a2),拒答,40-49歲,台北市北投區,台北市,16,,,0,1,71,13.333333,36
600222,嘉義市,男性,59,2,高中(續答6a1),30萬元或以上,40-49歲,嘉義市,嘉義市,12,300000,12.611538,1,0,71,13.333333,36
251210,新北市淡水區,女性,58,12,高職(續答6a1),跳答,40-49歲,新北市淡水區,新北市,12,,,0,1,71,13.333333,36
653113,雲林縣口湖鄉,女性,59,3,高職(續答6a1),9-10萬元以下,40-49歲,雲林縣口湖鄉,雲林縣,12,95000,11.461632,0,1,71,13.333333,36
946219,屏東縣恆春鎮,男性,58,9,高職(續答6a1),6-7萬元以下,40-49歲,屏東縣恆春鎮,屏東縣,12,65000,11.082143,1,0,71,13.333333,36
206116,基隆市七堵區,女性,59,4,高職(續答6a1),3-4萬元以下,40-49歲,基隆市七堵區,基隆市,12,35000,10.463103,0,1,71,13.333333,36
238109,新北市樹林區,女性,59,5,國(初)中,2-3萬元以下,40-49歲,新北市樹林區,新北市,9,25000,10.126631,0,1,71,13.333333,36
709210,台南市安南區,男性,58,11,高職(續答6a1),拒答,40-49歲,台南市安南區,台南市,12,,,1,0,71,13.333333,36
433207,台中市沙鹿區,女性,58,11,國(初)中,1-2萬元以下,40-49歲,台中市沙鹿區,台中市,9,15000,9.6158056,0,1,71,13.333333,36
222119,新北市深坑區,男性,59,2,二專,4-5萬元以下,40-49歲,新北市深坑區,新北市,14,45000,10.714417,1,0,71,13.333333,36
112224,台北市北投區,女性,59,8,碩士(續答6a2),20-30萬元以下,40-49歲,台北市北投區,台北市,18,250000,12.429216,0,1,71,13.333333,36
821109,高雄市路竹區,男性,59,1,高職(續答6a1),4-5萬元以下,40-49歲,高雄市路竹區,高雄市,12,45000,10.714417,1,0,71,13.333333,36
801230,高雄市前金區,男性,59,8,高職(續答6a1),拒答,40-49歲,高雄市前金區,高雄市,12,,,1,0,71,13.333333,36
236221,新北市土城區,女性,59,3,大學(續答6a2),11-12萬元以下,40-49歲,新北市土城區,新北市,16,115000,11.652687,0,1,71,13.333333,36
830235,高雄市鳳山區,男性,59,3,二專,4-5萬元以下,40-49歲,高雄市鳳山區,高雄市,14,45000,10.714417,1,0,71,13.333333,36
709207,台南市安南區,女性,58,10,國(初)中,2-3萬元以下,40-49歲,台南市安南區,台南市,9,25000,10.126631,0,1,71,13.333333,36
300223,新竹市,男性,59,8,二專,10-11萬元以下,40-49歲,新竹市,新竹市,14,105000,11.561716,1,0,71,13.333333,36
813231,高雄市左營區,女性,59,1,碩士(續答6a2),4-5萬元以下,40-49歲,高雄市左營區,高雄市,18,45000,10.714417,0,1,71,13.333333,36
269102,宜蘭縣冬山鄉,男性,58,9,高職(續答6a1),3-4萬元以下,40-49歲,宜蘭縣冬山鄉,宜蘭縣,12,35000,10.463103,1,0,71,13.333333,36
813118,高雄市左營區,女性,58,12,高職(續答6a1),跳答,40-49歲,高雄市左營區,高雄市,12,,,0,1,71,13.333333,36
244119,新北市林口區,女性,59,5,高職(續答6a1),3-4萬元以下,40-49歲,新北市林口區,新北市,12,35000,10.463103,0,1,71,13.333333,36
300230,新竹市,男性,58,11,大學(續答6a2),4-5萬元以下,40-49歲,新竹市,新竹市,16,45000,10.714417,1,0,71,13.333333,36
241228,新北市三重區,男性,59,1,五專,30萬元或以上,40-49歲,新北市三重區,新北市,14,300000,12.611538,1,0,71,13.333333,36
251211,新北市淡水區,男性,59,2,大學(續答6a2),5-6萬元以下,40-49歲,新北市淡水區,新北市,16,55000,10.915089,1,0,71,13.333333,36
324122,桃園市平鎮區,男性,59,5,高職(續答6a1),2-3萬元以下,40-49歲,桃園市平鎮區,桃園市,12,25000,10.126631,1,0,71,13.333333,36
812131,高雄市小港區,女性,59,8,高職(續答6a1),2-3萬元以下,40-49歲,高雄市小港區,高雄市,12,25000,10.126631,0,1,71,13.333333,36
406124,台中市北屯區,女性,58,9,高職(續答6a1),2-3萬元以下,40-49歲,台中市北屯區,台中市,12,25000,10.126631,0,1,71,13.333333,36
830116,高雄市鳳山區,女性,59,6,高職(續答6a1),2-3萬元以下,40-49歲,高雄市鳳山區,高雄市,12,25000,10.126631,0,1,71,13.333333,36
206218,基隆市七堵區,男性,59,6,三專,4-5萬元以下,40-49歲,基隆市七堵區,基隆市,15,45000,10.714417,1,0,71,13.333333,36
116135,台北市文山區,男性,59,5,碩士(續答6a2),11-12萬元以下,40-49歲,台北市文山區,台北市,18,115000,11.652687,1,0,71,13.333333,36
231115,新北市新店區,男性,59,3,大學(續答6a2),11-12萬元以下,40-49歲,新北市新店區,新北市,16,115000,11.652687,1,0,71,13.333333,36
931206,屏東縣佳冬鄉,女性,59,5,高職(續答6a1),跳答,40-49歲,屏東縣佳冬鄉,屏東縣,12,,,0,1,71,13.333333,36
220123,新北市板橋區,女性,59,5,高職(續答6a1),跳答,40-49歲,新北市板橋區,新北市,12,,,0,1,71,13.333333,36
206112,基隆市七堵區,女性,59,4,高職(續答6a1),1-2萬元以下,40-49歲,基隆市七堵區,基隆市,12,15000,9.6158056,0,1,71,13.333333,36
717118,台南市仁德區,男性,58,12,技術學院、科大(續答6a2),1-2萬元以下,40-49歲,台南市仁德區,台南市,18,15000,9.6158056,1,0,71,13.333333,36
820224,高雄市岡山區,女性,60,4,高職(續答6a1),2-3萬元以下,40-49歲,高雄市岡山區,高雄市,12,25000,10.126631,0,1,72,12.542857,36
330104,桃園市桃園區,男性,60,8,高中(續答6a1),1-2萬元以下,40-49歲,桃園市桃園區,桃園市,12,15000,9.6158056,1,0,72,12.542857,36
116111,台北市文山區,女性,59,10,高中(續答6a1),跳答,40-49歲,台北市文山區,台北市,12,,,0,1,72,12.542857,36
406213,台中市北屯區,女性,60,4,高職(續答6a1),2-3萬元以下,40-49歲,台中市北屯區,台中市,12,25000,10.126631,0,1,72,12.542857,36
830210,高雄市鳳山區,女性,60,1,空中大學,2-3萬元以下,40-49歲,高雄市鳳山區,高雄市,,25000,10.126631,0,1,72,12.542857,36
412126,台中市大里區,男性,60,2,二專,4-5萬元以下,40-49歲,台中市大里區,台中市,14,45000,10.714417,1,0,72,12.542857,36
406211,台中市北屯區,男性,59,11,高職(續答6a1),2-3萬元以下,40-49歲,台中市北屯區,台中市,12,25000,10.126631,1,0,72,12.542857,36
251106,新北市淡水區,男性,60,8,大學(續答6a2),跳答,40-49歲,新北市淡水區,新北市,16,,,1,0,72,12.542857,36
103129,台北市大同區,男性,60,2,二專,5-6萬元以下,40-49歲,台北市大同區,台北市,14,55000,10.915089,1,0,72,12.542857,36
300215,新竹市,女性,60,8,高職(續答6a1),跳答,40-49歲,新竹市,新竹市,12,,,0,1,72,12.542857,36
114213,台北市內湖區,男性,60,4,碩士(續答6a2),7-8萬元以下,40-49歲,台北市內湖區,台北市,18,75000,11.225244,1,0,72,12.542857,36
103228,台北市大同區,男性,60,6,碩士(續答6a2),9-10萬元以下,40-49歲,台北市大同區,台北市,18,95000,11.461632,1,0,72,12.542857,36
116110,台北市文山區,男性,60,4,高職(續答6a1),4-5萬元以下,40-49歲,台北市文山區,台北市,12,45000,10.714417,1,0,72,12.542857,36
412205,台中市大里區,男性,60,8,二專,4-5萬元以下,40-49歲,台中市大里區,台中市,14,45000,10.714417,1,0,72,12.542857,36
244123,新北市林口區,男性,60,8,國(初)中,2-3萬元以下,40-49歲,新北市林口區,新北市,9,25000,10.126631,1,0,72,12.542857,36
510130,彰化縣員林鎮,男性,59,10,高職(續答6a1),4-5萬元以下,40-49歲,彰化縣員林鎮,彰化縣,12,45000,10.714417,1,0,72,12.542857,36
207222,新北市萬里區,女性,59,12,高職(續答6a1),1-2萬元以下,40-49歲,新北市萬里區,新北市,12,15000,9.6158056,0,1,72,12.542857,36
981207,花蓮縣玉里鎮,男性,59,11,國(初)中,5-6萬元以下,40-49歲,花蓮縣玉里鎮,花蓮縣,9,55000,10.915089,1,0,72,12.542857,36
811210,高雄市楠梓區,女性,59,11,五專,1-2萬元以下,40-49歲,高雄市楠梓區,高雄市,14,15000,9.6158056,0,1,72,12.542857,36
523223,彰化縣埤頭鄉,男性,60,5,大學(續答6a2),5-6萬元以下,40-49歲,彰化縣埤頭鄉,彰化縣,16,55000,10.915089,1,0,72,12.542857,36
414124,台中市烏日區,女性,60,2,高職(續答6a1),2-3萬元以下,40-49歲,台中市烏日區,台中市,12,25000,10.126631,0,1,72,12.542857,36
206219,基隆市七堵區,女性,59,11,二專,3-4萬元以下,40-49歲,基隆市七堵區,基隆市,14,35000,10.463103,0,1,72,12.542857,36
328110,桃園市觀音區,女性,60,3,二專,3-4萬元以下,40-49歲,桃園市觀音區,桃園市,14,35000,10.463103,0,1,72,12.542857,36
244128,新北市林口區,女性,60,3,國(初)中,3-4萬元以下,40-49歲,新北市林口區,新北市,9,35000,10.463103,0,1,72,12.542857,36
238102,新北市樹林區,男性,60,4,國(初)中,4-5萬元以下,40-49歲,新北市樹林區,新北市,9,45000,10.714417,1,0,72,12.542857,36
600226,嘉義市,男性,60,1,大學(續答6a2),4-5萬元以下,40-49歲,嘉義市,嘉義市,16,45000,10.714417,1,0,72,12.542857,36
523213,彰化縣埤頭鄉,女性,60,1,高職(續答6a1),1-2萬元以下,40-49歲,彰化縣埤頭鄉,彰化縣,12,15000,9.6158056,0,1,72,12.542857,36
413105,台中市霧峰區,男性,60,2,五專,5-6萬元以下,40-49歲,台中市霧峰區,台中市,14,55000,10.915089,1,0,72,12.542857,36
931226,屏東縣佳冬鄉,女性,60,3,高職(續答6a1),1-2萬元以下,40-49歲,屏東縣佳冬鄉,屏東縣,12,15000,9.6158056,0,1,72,12.542857,36
324202,桃園市平鎮區,男性,60,4,高職(續答6a1),5-6萬元以下,40-49歲,桃園市平鎮區,桃園市,12,55000,10.915089,1,0,72,12.542857,36
114233,台北市內湖區,女性,59,11,高職(續答6a1),跳答,40-49歲,台北市內湖區,台北市,12,,,0,1,72,12.542857,36
206223,基隆市七堵區,女性,60,3,國(初)中,跳答,40-49歲,基隆市七堵區,基隆市,9,,,0,1,72,12.542857,36
433212,台中市沙鹿區,女性,59,12,國(初)中,跳答,40-49歲,台中市沙鹿區,台中市,9,,,0,1,72,12.542857,36
328216,桃園市觀音區,男性,60,8,國(初)中,3-4萬元以下,40-49歲,桃園市觀音區,桃園市,9,35000,10.463103,1,0,72,12.542857,36
